session_id,log_path,line_number,timestamp,image_path,filename,frame_type,binning,exposure_seconds,gain,offset,target_name,telescope,camera_temperature_c,filter_name,sequence_number
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,967,2026-07-16T02:41:08.595800+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0122_2026-07-16_02-30-54_FWHM_6.71_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0122_2026-07-16_02-30-54_FWHM_6.71_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0122
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,988,2026-07-16T02:51:47.306100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0123_2026-07-16_02-41-32_FWHM_6.05_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0123_2026-07-16_02-41-32_FWHM_6.05_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0123
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1013,2026-07-16T03:02:06.561200+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0124_2026-07-16_02-51-50_FWHM_6.18_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0124_2026-07-16_02-51-50_FWHM_6.18_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0124
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1034,2026-07-16T03:12:22.075400+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0125_2026-07-16_03-02-06_FWHM_6.31_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0125_2026-07-16_03-02-06_FWHM_6.31_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0125
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1064,2026-07-16T03:22:51.371300+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0126_2026-07-16_03-12-37_FWHM_6.56_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0126_2026-07-16_03-12-37_FWHM_6.56_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0126
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1114,2026-07-16T03:39:49.534700+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0127_2026-07-16_03-29-35_FWHM_5.97_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0127_2026-07-16_03-29-35_FWHM_5.97_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0127
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1139,2026-07-16T03:50:33.180600+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0128_2026-07-16_03-40-17_FWHM_5.91_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0128_2026-07-16_03-40-17_FWHM_5.91_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0128
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1160,2026-07-16T04:00:49.882800+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0129_2026-07-16_03-50-35_FWHM_5.86_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0129_2026-07-16_03-50-35_FWHM_5.86_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0129
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1181,2026-07-16T04:11:11.742200+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0130_2026-07-16_04-00-57_FWHM_5.88_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0130_2026-07-16_04-00-57_FWHM_5.88_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0130
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1206,2026-07-16T04:21:39.055800+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0131_2026-07-16_04-11-23_FWHM_6.08_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0131_2026-07-16_04-11-23_FWHM_6.08_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0131
2026-07-15_2026-07-16,data/sessions/2026/07/2026-07-15_2026-07-16/raw/nina/20260715-154048-3.2.0.9001.6864-202607.log,1279,2026-07-16T04:31:55.759800+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0132_2026-07-16_04-21-42_FWHM_6.02_Fok_115741.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0132_2026-07-16_04-21-42_FWHM_6.02_Fok_115741.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0132
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,779,2026-07-16T23:07:09.755100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.40C_LPRO_0133_2026-07-16_22-56-53_FWHM_6.37_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.40C_LPRO_0133_2026-07-16_22-56-53_FWHM_6.37_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.40,LPRO,0133
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,802,2026-07-16T23:17:53.423100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.50C_LPRO_0134_2026-07-16_23-07-39_FWHM_6.37_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.50C_LPRO_0134_2026-07-16_23-07-39_FWHM_6.37_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.50,LPRO,0134
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,828,2026-07-16T23:28:26.570600+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0135_2026-07-16_23-18-11_FWHM_6.32_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0135_2026-07-16_23-18-11_FWHM_6.32_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.60,LPRO,0135
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,849,2026-07-16T23:38:43.240300+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.80C_LPRO_0136_2026-07-16_23-28-28_FWHM_6.12_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.80C_LPRO_0136_2026-07-16_23-28-28_FWHM_6.12_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.80,LPRO,0136
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,870,2026-07-16T23:49:09.029500+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0137_2026-07-16_23-38-54_FWHM_6.51_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0137_2026-07-16_23-38-54_FWHM_6.51_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.60,LPRO,0137
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,895,2026-07-16T23:59:45.616800+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.30C_LPRO_0138_2026-07-16_23-49-29_FWHM_6.37_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.30C_LPRO_0138_2026-07-16_23-49-29_FWHM_6.37_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.30,LPRO,0138
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,916,2026-07-17T00:10:10.584900+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.50C_LPRO_0139_2026-07-16_23-59-55_FWHM_6.15_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.50C_LPRO_0139_2026-07-16_23-59-55_FWHM_6.15_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.50,LPRO,0139
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,937,2026-07-17T00:20:33.770300+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0140_2026-07-17_00-10-19_FWHM_6.43_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0140_2026-07-17_00-10-19_FWHM_6.43_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.60,LPRO,0140
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,962,2026-07-17T00:30:57.663900+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0141_2026-07-17_00-20-41_FWHM_6.90_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0141_2026-07-17_00-20-41_FWHM_6.90_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0141
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,983,2026-07-17T00:41:29.275700+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.80C_LPRO_0142_2026-07-17_00-31-14_FWHM_6.53_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.80C_LPRO_0142_2026-07-17_00-31-14_FWHM_6.53_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.80,LPRO,0142
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1004,2026-07-17T00:52:05.684500+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.30C_LPRO_0143_2026-07-17_00-41-44_FWHM_6.31_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.30C_LPRO_0143_2026-07-17_00-41-44_FWHM_6.31_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.30,LPRO,0143
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1029,2026-07-17T01:02:41.902500+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.30C_LPRO_0144_2026-07-17_00-52-25_FWHM_6.75_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.30C_LPRO_0144_2026-07-17_00-52-25_FWHM_6.75_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.30,LPRO,0144
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1050,2026-07-17T01:13:13.972300+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0145_2026-07-17_01-02-59_FWHM_6.40_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.60C_LPRO_0145_2026-07-17_01-02-59_FWHM_6.40_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.60,LPRO,0145
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1082,2026-07-17T01:23:54.661500+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0146_2026-07-17_01-13-38_FWHM_6.41_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0146_2026-07-17_01-13-38_FWHM_6.41_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0146
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1096,2026-07-17T01:34:08.826500+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0147_2026-07-17_01-23-51_FWHM_6.28_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0147_2026-07-17_01-23-51_FWHM_6.28_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0147
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1134,2026-07-17T01:45:53.011200+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0148_2026-07-17_01-35-37_FWHM_6.85_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0148_2026-07-17_01-35-37_FWHM_6.85_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0148
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1155,2026-07-17T01:56:24.944100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0149_2026-07-17_01-46-09_FWHM_6.60_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0149_2026-07-17_01-46-09_FWHM_6.60_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0149
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1180,2026-07-17T02:06:41.456900+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0150_2026-07-17_01-56-25_FWHM_6.35_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0150_2026-07-17_01-56-25_FWHM_6.35_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0150
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1201,2026-07-17T02:17:21.059500+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0151_2026-07-17_02-07-06_FWHM_6.64_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0151_2026-07-17_02-07-06_FWHM_6.64_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0151
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1222,2026-07-17T02:27:50.676100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0152_2026-07-17_02-17-35_FWHM_6.92_Fok_115507.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0152_2026-07-17_02-17-35_FWHM_6.92_Fok_115507.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0152
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1292,2026-07-17T02:41:16.672700+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0153_2026-07-17_02-30-59_FWHM_6.44_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0153_2026-07-17_02-30-59_FWHM_6.44_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0153
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1313,2026-07-17T02:51:48.339700+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0154_2026-07-17_02-41-32_FWHM_6.25_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0154_2026-07-17_02-41-32_FWHM_6.25_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0154
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1334,2026-07-17T03:02:27.248900+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0155_2026-07-17_02-52-10_FWHM_6.26_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0155_2026-07-17_02-52-10_FWHM_6.26_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0155
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1359,2026-07-17T03:12:46.791200+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0156_2026-07-17_03-02-28_FWHM_6.31_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0156_2026-07-17_03-02-28_FWHM_6.31_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0156
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1380,2026-07-17T03:23:03.794100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0157_2026-07-17_03-12-48_FWHM_6.10_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0157_2026-07-17_03-12-48_FWHM_6.10_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0157
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1401,2026-07-17T03:33:36.705700+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0158_2026-07-17_03-23-20_FWHM_5.89_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0158_2026-07-17_03-23-20_FWHM_5.89_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0158
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1426,2026-07-17T03:44:10.663200+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0159_2026-07-17_03-33-54_FWHM_5.98_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0159_2026-07-17_03-33-54_FWHM_5.98_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0159
2026-07-16_2026-07-17,data/sessions/2026/07/2026-07-16_2026-07-17/raw/nina/20260716-164709-3.2.0.9001.8236-202607.log,1447,2026-07-17T03:54:53.849100+02:00,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0160_2026-07-17_03-44-37_FWHM_5.79_Fok_116189.xisf,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0160_2026-07-17_03-44-37_FWHM_5.79_Fok_116189.xisf,D:\Images NINA\Target\LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0160
